,frame,id,throttle,steer,brake,ego_x,ego_y,ego_vx,ego_vy,ego_ax,ego_ay,ego_yaw,sv1_x,sv1_y,sv1_vx,sv1_vy,sv1_ax,sv1_ay,sv1_yaw,sv2_x,sv2_y,sv2_vx,sv2_vy,sv2_ax,sv2_ay,sv2_yaw,sv3_x,sv3_y,sv3_vx,sv3_vy,sv3_ax,sv3_ay,sv3_yaw,sv4_x,sv4_y,sv4_vx,sv4_vy,sv4_ax,sv4_ay,sv4_yaw,sv5_x,sv5_y,sv5_vx,sv5_vy,sv5_ax,sv5_ay,sv5_yaw
17,17.0,3.0,0.0,0.0,0.0,15.00049114227295,-0.9871953129768372,0.000641877471935004,-1.8622232573761721e-06,0.025675099343061447,-7.448893302353099e-05,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
18,18.0,3.0,0.0,0.0,0.0,15.000466346740723,-0.9871951937675476,0.0006348167080432177,-2.0116326595598366e-06,-0.0002824305556714535,-5.97637608734658e-06,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
19,19.0,3.0,0.0,0.0,0.0,15.000441551208496,-0.9871951341629028,0.0005866359570063651,-1.716701490295236e-06,-0.001927230041474104,1.1797246770584024e-05,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
20,20.0,3.0,0.0,0.0,0.0,15.000420570373535,-0.9871950149536133,0.0005300182965584099,-1.5684189520470682e-06,-0.0022647064179182053,5.9313015299267136e-06,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
21,21.0,3.0,0.0,0.0,0.0,15.000377655029297,-0.9871949553489685,0.008228469640016556,-1.996317587327212e-05,0.3079380393028259,-0.0007357902941294014,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
22,22.0,3.0,0.0,0.0,0.0,15.000100135803223,-0.9872753620147705,0.006614606827497482,0.012784219346940517,-0.06455451250076294,0.5121672749519348,179.8604736328125,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
23,23.0,3.0,0.0,0.0,0.0,14.999883651733398,-0.9873203635215759,0.005100898444652557,0.0094410739839077,-0.060548335313797,-0.1337258219718933,179.8603973388672,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
24,24.0,3.0,0.0,0.0,0.0,14.999722480773926,-0.9873445630073547,0.003708882024511695,0.006527853664010763,-0.05568065494298935,-0.11652880907058716,179.86033630371094,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
25,25.0,3.0,0.0,0.0,0.0,14.999611854553223,-0.9873525500297546,0.0024592846166342497,0.004015759564936161,-0.04998389631509781,-0.10048376023769379,179.86029052734375,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
26,26.0,3.0,0.0,0.0,0.0,14.999545097351074,-0.9873494505882263,0.0013650195905938745,0.001879437710158527,-0.043770600110292435,-0.08545286953449249,179.8602294921875,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
27,27.0,3.0,0.0,0.0,0.0,14.999517440795898,-0.9873395562171936,0.0004317591374274343,9.89503096207045e-05,-0.037330418825149536,-0.07121949642896652,179.8602294921875,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
28,28.0,3.0,0.0,0.0,0.0,14.999521255493164,-0.9873266220092773,-0.0003408538468647748,-0.0013454097788780928,-0.03090452030301094,-0.05777440592646599,179.8602294921875,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
29,29.0,3.0,0.0,0.0,0.0,14.999550819396973,-0.9873135089874268,-0.0009584832587279379,-0.00247434270568192,-0.024705175310373306,-0.04515731707215309,179.86024475097656,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
30,30.0,3.0,0.0,0.0,0.0,14.999600410461426,-0.9873022437095642,-0.0014304755022749305,-0.003311749082058668,-0.018879689276218414,-0.033496253192424774,179.8603057861328,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
31,31.0,3.0,0.0,0.0,0.0,14.999665260314941,-0.9872936606407166,-0.0017690537497401237,-0.0038838747423142195,-0.01354312989860773,-0.022885026410222054,179.8603515625,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
32,32.0,3.0,0.0,0.0,0.0,14.999739646911621,-0.9872884750366211,-0.001988539705052972,-0.00422074506059289,-0.008779438212513924,-0.013474812731146812,179.86038208007812,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
33,33.0,3.0,0.0,0.0,0.0,14.999821662902832,-0.9872865676879883,-0.0021043443121016026,-0.00435357540845871,-0.004632184281945229,-0.005313213914632797,179.8603973388672,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
34,34.0,3.0,0.0,0.0,0.0,14.99990463256836,-0.9872875213623047,-0.002132165478542447,-0.00431599747389555,-0.0011128466576337814,0.0015031173825263977,179.8604278564453,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
35,35.0,3.0,0.0,0.0,0.0,14.99998664855957,-0.9872907996177673,-0.00208774721249938,-0.004141137469559908,0.0017767306417226791,0.0069944001734256744,179.8604736328125,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
36,36.0,3.0,0.0,0.0,0.0,15.000065803527832,-0.9872956871986389,-0.0019859701860696077,-0.003861307166516781,0.004071081057190895,0.011193212121725082,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
37,37.0,3.0,0.0,0.0,0.0,15.000139236450195,-0.9873015284538269,-0.0018409889889881015,-0.003506953828036785,0.00579924788326025,0.014174133539199829,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
38,38.0,3.0,0.0,0.0,0.0,15.00020694732666,-0.9873078465461731,-0.0016653152415528893,-0.00310470606200397,0.007026949897408485,0.0160899106413126,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
39,39.0,3.0,0.0,0.0,0.0,15.00026798248291,-0.9873142242431641,-0.001470443676225841,-0.0026792152784764767,0.007794862613081932,0.01701963134109974,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
40,40.0,3.0,0.0,0.0,0.0,15.000320434570312,-0.9873201251029968,-0.0012659617932513356,-0.002250078832730651,0.008179275318980217,0.01716545782983303,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
41,41.0,3.0,0.0,0.0,0.0,15.000364303588867,-0.9873254299163818,-0.0010601937538012862,-0.0018337552901357412,0.008230721578001976,0.016652941703796387,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
42,42.0,3.0,0.0,0.0,0.0,15.000401496887207,-0.9873300790786743,-0.0008598640561103821,-0.0014424568507820368,0.008013187907636166,0.015651937574148178,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
43,43.0,3.0,0.0,0.0,0.0,15.000429153442383,-0.9873339533805847,-0.0006702130194753408,-0.0010849476093426347,0.0075860414654016495,0.014300369657576084,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
44,44.0,3.0,0.0,0.0,0.0,15.000452995300293,-0.9873371124267578,-0.0004951561568304896,-0.0007669148617424071,0.007002274505794048,0.012721309438347816,179.86048889160156,-14.99930477142334,-0.9141742587089539,0.0,0.0,0.0,0.0,179.86050415039062,-159.99893188476562,-0.5612380504608154,0.0,0.0,0.0,0.0,179.86050415039062,-24.99972915649414,-4.389842987060547,0.0,0.0,0.0,0.0,179.86050415039062,5.000088691711426,-4.462863445281982,0.0,0.0,0.0,0.0,179.86050415039062,-34.99967575073242,2.6345176696777344,0.0,0.0,0.0,0.0,-0.13946533203125
